,clauses,label
1027,Son utilisation n’est toutefois pas obligatoire.,3
1028,"La lettre informant le club de l’intention de l’abonné(e)
de se rétracter doit impérativement contenir les nom, prénom, adresse, date de naissance ainsi que date d’inscription.",3
1029,"L’abonné(e)
est informé(e) de la possibilité de demander le commencement de son contrat immédiatement via le site/et ou en utilisant sa carte
FITNESS PARK pour un premier accès et renonce expressément à son droit de rétractation dès la fourniture des services au sens de
l’article Article L- du Code de la consommation (Ordonnance n°- du  mars ) – ° qui stipule entre autre que
« Le droit de rétractation ne peut être exercé pour les contrats de fourniture de services pleinement exécutés avant la fin du délai de
rétractation et dont l’exécution a commencé après accord préalable exprès du consommateur et renoncement exprès à son droit de
rétractation » (premier RDV avec un coach, première entrée avec badge et/ou toute autre prestation de service fournie par le club).",3
1030,"Le
Club s’engage à rembourser l’abonné(e) dans les quatorze () jours à compter de la date à laquelle il est informé de son souhait de
se rétracter.",3
1031,Le remboursement s’effectuera sur le même moyen de paiement utilisé lors de l’achat.,3
1032,"Il est précisé que si l’abonné(e),
a, à sa demande expresse, demandé à bénéficier des services du Club avant l’expiration du délai de rétractation, il sera redevable du
prix de l’abonnement, calculé au prorata, pour la période allant jusqu’au jour de la réception par le Club de sa demande de rétraction.",3
1033,"GARANTIE DU PRIX
Pendant toute la durée du Contrat, le prix fixé aux présentes est garanti en euros constants (sauf en cas de modification du taux de
TVA).",3
1034,"PRÉVENTION DES IMPAYÉS
Le Club se réserve le droit de demander un chèque de garantie pour un montant correspondant à deux mois d’abonnement ou une
empreinte de carte bleue.",3
1035,"Ce chèque ne sera jamais encaissé ou la carte bleue ne sera jamais débitée sauf si l’abonné(e) résilie son
contrat avant l’expiration de la Période Incompressible (hors cas de force majeure prévus à l’article ), ou en cas d’incidents de
paiement (au-delà d’un mois d’impayé non-régularisé) ou encore en cas de non-paiement du mois de préavis.",3
1036,"Il sera demandé un
nouveau chèque de garantie une fois la durée de validité dudit chèque expirée.",3
1037,"Le chèque de garantie sera restitué à l’abonné(e) en
cas de résiliation régulière de son abonnement et sans qu’un impayé ne puisse lui être reproché.",3
1038,"En cas de défaut de paiement de
l’une des mensualités de l’abonnement, la carte d’accès de l’abonné(e) sera suspendue jusqu’au versement du montant impayé
majoré des éventuels frais bancaires.",3
1039,"Si l’abonné(e) ne régularise pas sa situation ou si un second incident de paiement intervient,
le présent Contrat pourra être résilié de plein droit aux torts exclusifs de l’abonné(e) dans les conditions prévues à l’article ..",3
1040,"Au
premier impayé, il pourra être adressé par courrier ou par email à l’abonné(e), une note d’information sur le montant des frais bancaires de rejet que le Club aura dû supporter en raison de l’impayé.",3
1041,"À défaut de régularisation du paiement en question, le Club pourra
imputer à l’abonné(e) le montant des frais bancaires payés par ce dernier.",3
1042,"Le Club se réserve la possibilité de recourir à un tiers pour
le recouvrement de toute créance impayée.",3
1043,"CONDITIONS D’ACCÈS
Après la signature du Contrat, une carte d’accès est remise à l’abonné(e).",3
1044,"L’abonné(e), muni(e) de sa carte en cours de validité,
est autorisé(e) à pénétrer dans les locaux du Club ainsi que dans tous les autres Clubs du réseau FITNESS PARK et à en utiliser les
installations dans le cadre des horaires d’ouverture affichés par chacun d’entre eux.",3
1045,"La perte ou le vol de la carte d’accès nominative
entraîne le paiement par l’abonné(e) de la somme de € (quinze euros) à régler le jour de l’émission de la nouvelle carte.",3
1046,"ATTESTATION / CERTIFICAT MÉDICAL
Il est demandé à l’abonné(e) de produire un certificat médical permettant au Club de le conseiller dans sa pratique des activités sportives proposées.",3
1047,"À défaut, l’abonné(e) déclare que son état de santé lui permet de pratiquer les activités sportives proposées par le
Club et plus particulièrement d’utiliser les services, matériels et installations après avoir pris connaissance des consignes de sécurité,
d’hygiène et d’utilisation dédiées à chaque espace.",3
1048,"L’abonné(e) déclare qu’il ne souffre d’aucune maladie cardiaque, respiratoire
notamment et/ou d’aucune blessure ou inaptitude physique de nature à l’empêcher de pratiquer les activités et services objets du
Contrat.",3
1049,"Les personnes sujettes aux crises d’épilepsie ou autres pathologies susceptibles de complexifier l’intervention des équipes
médicales et sauveteurs doivent en informer expressément le Club.",3
1050,"L’abonné(e) déclare avoir été informé(e) et connaître les risques
liés à la pratique des activités sportives du Club FITNESS PARK.",3
1051,"En tout état de cause, le présent article n’exonère le Club d’aucune
de ses obligations d’information et de conseil.",3
1052,"RÈGLEMENT INTÉRIEUR
L’abonné(e) déclare avoir pris connaissance du Règlement Intérieur affiché au club et/ou remis à la signature du Contrat.",3
1053,"VESTIAIRE ET DÉPÔT
L’abonné(e) a l’obligation d’utiliser des casiers individuels dont l’utilisation est strictement limitée à la durée de la séance.",3
1054,"L’abonné(e)
a l’obligation de se pourvoir d’un cadenas afin de pouvoir le fermer.",3
1055,Le cadenas est et reste la propriété de l’abonné(e).,3
1056,"Le casier utilisé
par l’abonné(e) est considéré comme un prêt gracieux le temps de la séance.",3
1057,"Il est strictement interdit de laisser ses affaires personnelles à l’intérieur des casiers après avoir quitté le Club car les cadenas seront automatiquement coupés sans aucune indemnisation
pour l’abonné(e).",3
1058,"Il est rappelé expressément à l’abonné que les vestiaires ne font l’objet d’aucune surveillance spécifique, il est donc
recommandé de ne pas y entreposer des objets de valeur.",3
1059,"OBSERVATIONS PARTICULIÈRES DE L’ABONNÉ(E) AU CONTRAT D’ABONNEMENT
L’abonné(e) qui entend subordonner son engagement contractuel à certaines conditions doit les exprimer dans la case « observations
particulières ».",3
1060,Le Club bénéficie alors d’un délai de quarante-huit heures pour accepter ou refuser lesdites conditions particulières.,3
1061,"Durant ce même délai de quarante-huit heures, et tant que les conditions particulières n’ont pas été acceptées par le Club, l’abonné(e)
dispose de la possibilité de se rétracter sans frais.",3
1062,"Passé ce délai, les conditions particulières sont réputées acceptées par le Club.",3
1063,"LIBRE CIRCULATION DANS LE RÉSEAU FITNESS PARK
L’abonné(e) a noté que sur présentation de sa carte d’abonnement FITNESS PARK en cours de validité, il bénéficie d’un libre accès
illimité dans le réseau des Clubs FITNESS PARK pour pratiquer les activités de base à savoir : cardio-training, musculation libre,
musculation guidée et cours vidéo.",3
1064,"L’abonné(e) est informé(e) que cet avantage offert par les Clubs FITNESS PARK n’est pas valorisé
dans le prix de son abonnement, ce qu’il accepte expressément.",3
1065,"Dans l’hypothèse où le Club de souscription de l’abonné(e) serait
amené à fermer, l’abonné(e) pourra décider soit de transférer son contrat d’abonnement à un autre Club de son choix sous les mêmes
conditions que celles stipulées aux présentes ou sous les conditions du nouveau Club à conditions qu’il les ait expressément acceptées
préalablement, soit résilier le présent abonnement de plein droit sans préavis dans les conditions visées à l’article ., et ce même
pendant la Période Incompressible.",3
1066,"Dans l’hypothèse où le Club serait amené à résilier le contrat aux torts exclusifs de l’abonné(e)
conformément à l’article .",3
1067,"et que ce dernier souscrit un contrat d’abonnement dans un autre Club du réseau FITNESS PARK, il ne
pourra, au titre de la libre circulation, avoir accès au Club ayant résilié son contrat.",3
1068,"La liste non contractuelle des Clubs FITNESS PARK
est disponible sur le site www.fitnesspark.fr.",3
1069,"CAS DE FORCE MAJEURE
En cas de force majeure, c’est-à-dire en présence d’un évènement imprévisible et indépendant de la volonté des parties, notamment
sans que cette liste ne soit limitative, pour causes de santé, ou causes professionnelles, l’abonné(e) peut demander, y compris pendant
la Période Incompressible, la résiliation du Contrat par courrier recommandé avec avis de réception, adressé au Club.",3
1070,"La résiliation
est effective après le délai de préavis d’un mois qui court dès réception de la demande de résiliation accompagnée des pièces
justificatives.",3
1071,"Par causes de santé ou professionnelles il est fait référence à un empêchement définitif pour l’abonné(e) de bénéficier
des services du Club.",3
1072,"Dans ce cas et si le Club a d’ores et déjà perçu l’abonnement pour le mois en cours ou pour l’année en cours,
le Club remboursera alors l’abonnement à l’abonné(e) prorata temporis.",3
1073,"Le Club se réserve la possibilité de vérifier la véracité des
pièces présentées par l’abonné(e) pour justifier de cet empêchement définitif.",3
1074,"SUSPENSION DE L’ABONNEMENT
Pour toute cause d’empêchement non définitif (supérieur à  mois) liée à la santé de l’abonné(e) ou à des raisons professionnelles
(n’incluant pas les congés annuels), ne relevant pas des cas précités, l’abonné(e) pourra bénéficier d’une suspension de l’abonnement
pendant le temps de l’empêchement, à la condition expresse d’informer préalablement le Club et de remettre sa carte d’abonné(e) à
l’accueil du Club, ainsi que les pièces justificatives, lequel Club conservera la carte pendant toute la durée de l’empêchement.",3
1075,L’abonnement se poursuivra lorsque l’empêchement aura pris fin.,3
1076,"En tout état de cause, et à l’issue de la Période Incompressible, l’abonné(e)
demeure libre de résilier discrétionnairement le Contrat conformément à l’article .",3
1077,après régularisation d’éventuels impayés.,3
1078,"PROTECTION DES DONNÉES PERSONNELLES
Le traitement informatique du dossier de l’abonné(e) dans le cadre de la loi Informatique et Libertés du  janvier  modifiée en
 et du règlement (UE) / du Parlement européen et du Conseil du  avril  applicable à compter du  mai , lui
ouvre un droit d’accès, de rectification et d’opposition aux données du dossier.",3
1079,"Pour user de cette faculté, l’abonné(e) doit s’adresser
au service clientèle du Club.",3
1080,"CONTRÔLE, SURVEILLANCE
Le Club est placé sous vidéosurveillance / et j/.",3
1081,"Ces données sont placées sous la loi de la protection des données personnelles
et archivées durant  jours maximum.",3
1082,"Elles sont ensuite automatiquement effacées par le système de gestion informatique (loi
Informatique et Liberté du  janv.",3
1083,"modifiée en  et règlement (UE) / du Parlement européen et du Conseil du  avril
 applicable à compter du  mai ).",3
1084,"En vous inscrivant au service BookingSync (""Service"") vous acceptez d'être lié par les termes et conditions suivantes (""Conditions Générales») de BookingSync (“Société”).",3
1085,Toutes les nouvelles fonctionnalités ou outils qui seront ajoutés à l'actuel Service seront également soumis aux Conditions Générales.,3
1086,Vous pouvez consulter la version la plus récente des Conditions Générales à tout moment: http://www.bookingsync.com/fr/terms-of-service.,3
1087,"Modalités de compte:
Vous devez être agé de  ans ou plus pour utiliser ce Service.",3
1088,"Vous devez fournir votre nom légal complet, une adresse email valide, et toute autre information nécessaire afin de compléter le processus d'inscription.",3
1089,Vous êtes responsable de la sécurité de votre mot de passe.,3
1090,La Société ne peut pas et ne sera pas responsable de toute perte ou dommages résultant de votre incapacité à maintenir la sécurité de votre compte et mot de passe.,3
1091,"Vous ne pouvez utiliser le service BookingSync à toutes fins illégales ou non autorisées et vous ne pouvez, dans l'usage du Service, transgresser les lois de votre juridiction (y compris mais non limité aux lois copyright), ainsi que les lois françaises.",3
1092,Vous ne devez pas transmettre des vers ou des virus ou tout autre code de nature destructrice.,3
1093,La violation ou le non respect de l'une des modalités de compte tel que déterminé à la seule discrétion de la Société entraînera une résiliation immédiate de vos services.,3
1094,"Conditions Générales
Vous devez lire, et accepter toutes les conditions générales contenues dans le présent contrat d'utilisation et la politique de confidentialité avant que vous ne puissiez devenir un membre de BookingSync.",3
1095,"Vous comprenez que votre contenu (non compris les informations de carte de crédit), peut être transféré en clair et utilisé lors de (a) transmissions sur divers réseaux et (b) de changements pour se conformer et s'adapter aux exigences techniques des réseaux ou des dispositifs.",3
1096,Les informations de carte de crédit sont toujours cryptées pendant le transfert sur les réseaux.,3
1097,"Nous pouvons, mais n'avons aucune obligation, de supprimer le contenu des comptes comportant des éléments que nous estimons, illégaux, offensants, menaçants, diffamatoires, pornographiques, obscènes, autrement répréhensible ou qui violeraient la propriété intellectuelle d'une partie de ces Conditions Générales.",3
1098,"La Société ne garantit pas que la qualité des produits, services, informations ou autres matériels achetés ou obtenus par le biais du Service sera conforme à vos attentes, ou que toute erreur dans le Service seront corrigés.",3
1099,"Vous acceptez de ne pas reproduire, copier, vendre, revendre ou exploiter une partie du Service, l'utilisation du Service, ou l'accès au service sans l'autorisation expresse et écrite de la Société.",3
1100,"La violence verbale ou écrite de toute nature (y compris les menaces de violence ou de représailles) de n'importe quel client BookingSync, à l'encontre des employés de la Société, entraînera la résiliation immédiate du compte.",3
1101,Nous ne prétendons à aucun droits de propriété intellectuelle sur le matériel que vous fournissez au service BookingSync.,3
1102,Tout le matériel que vous téléchargez reste le vôtre.,3
1103,Vous pouvez supprimer votre compte BookingSync à tout moment par la résiliation de votre compte.,3
1104,Cela va également supprimer tout contenu que vous avez stocké sur le Service.,3
1105,"En téléchargeant vos données dans BookingSync, vous êtes d'accord pour permettre à d'autres internautes de les consulter et vous vous engagez à permettre à BookingSync de les afficher, de les stocker et vous acceptez que la Société puisse, à tout moment, examiner tout le contenu que vous soumettez à ses services.",3
1106,L'impossibilité de la Société à exercer ou appliquer tout droit ou disposition des Conditions Générales ne constituera pas une renonciation à ce droit ou à cette disposition.,3
1107,"Les conditions générales constituent l'accord total entre vous et la Société et régissent votre utilisation du Service, remplaçant tout contrat précédent entre vous et la Société (y compris, mais sans s'y limiter, toutes les versions précédentes des Conditions Générales).",3
1108,"Vous conservez la propriété de l'ensemble du contenu que vous intégrez dans un compte BookingSync toutefois, en rendant vos réservations public, vous vous exposez à permettre aux autres de voir vos dates et l'état des réservations.",3
1109,La Société ne prévisualise pas le contenu de vos données.,3
1110,"Il est de votre seule discrétion, de refuser ou de retirer tout contenu qui est disponible via le Service.",3
1111,"La Société est propriété de Sébastien Grosjean, elle est située les Chazals  Névache France
Questions à propos des Conditions Générales doivent être envoyées en demande via ce lien
Paiements
Le Service sera facturé mensuellement.",3
1112,Lorsque votre période de facturation sera dépassée.,3
1113,Les utilisateurs BookingSync recevrons une facture par email.,3
1114,"En plus, une facture apparaîtra sur la page de votre compte de l'administration de BookingSync.",3
1115,Les utilisateurs ont environ deux semaines pour émettre une réclamation et régler tous les problèmes de facturation.,3
1116,"Tous les paiements sont réputés hors impôts, taxes ou droits imposés par les autorités fiscales, et vous serez responsable du paiement de ces taxes, prélèvements, ou droits.",3
1117,La Société ne fait pas de remboursements.,3
1118,"Conditions générales d’utilisation et de vente du Service Deezer Web
Article  – Généralités
Bienvenue sur les Conditions générales d’utilisation du Service Deezer Web constitué du site Internet « http://www.deezer.com » (ci-après le « Site ») et de ses applications pour ordinateur, tablette et mobiles (ci-après dénommées ensemble « l’Application »).",3
1119,"Le Site et l’Application sont créés, développés et exploités par la société Deezer SA, Société Anonyme au capital de  , euros, inscrite au RCS de PARIS sous le n°   , et dont le siège social est  rue d'Athènes  Paris.",3
1120,Deezer SA est ci-après dénommée « DEEZER » pour les présentes Conditions Générales d’Utilisation (ci-après les « CGU-CGV »).,3
1121,Les présentes CGU-CGV régissent exclusivement le Service Deezer Web fourni par DEEZER.,3
1122,"Ces CGU-CGV s’appliquent à l’exclusion de toutes autres, notamment celles en vigueur pour les autres services – gratuits et payants – proposés sur le Site.",3
1123,"Les CGU-CGV ont pour objet de définir les rapports contractuels et commerciaux entre DEEZER, d’une part, et tout abonné au Service Deezer Web (ci-après dénommé « l’Abonné »), d’autre part.",3
1124,L’Abonné reconnaît qu’il ne pourra souscrire et accéder au Service Deezer Web s’il n’accepte pas sans réserve les présentes CGU-CGV et il s’engage à les respecter.,3
1125,"L’utilisation du Site, de l’Application et du Service Deezer Web n’est autorisée que dans le cadre du cercle de famille, ainsi toute utilisation en dehors de ce cadre, et notamment en vue de la sonorisation de lieux publics ou de boutiques, est expressément interdite.",3
1126,Les présentes CGU-CGV s’entendent sans préjudice des dispositions légales applicables en la matière et notamment celles prévues au Code de la consommation.,3
1127,"Article  – Description du Service Deezer Web
Le Service Deezer Web est un service proposé et exploité par DEEZER permettant, en souscrivant un abonnement aux présentes conditions, uniquement à partir de son ordinateur personnel d’écouter des enregistrements phonographiques et d’autres contenus musicaux ou culturels (notamment sous forme de podcasts, de radios, et dans certains pays des livres audio) (ci-après dénommés ensemble les « Enregistrements ») en haute qualité audio de façon illimitée et sans publicité.",3
1128,"Le Service Deezer Web n’étant pas accessible via les applications mobiles de DEEZER, l’Abonné ne pourra bénéficier que du Service Deezer Gratuit sur ces applications.",3
1129,"Le Service Deezer Web inclut des recommandations personnalisées de musique, playlists et autres contenus.",3
1130,"A partir du Site, et une fois qu’il a souscrit au Service Deezer Web, l’Abonné a accès à toutes les fonctionnalités de celui-ci.",3
1131,"Les principales caractéristiques du Service Deezer Web sont les suivantes :

- accès illimité, en vue de leur écoute aux Enregistrements du Service Deezer Web ;

- pas de publicité ;

- une qualité d’écoute améliorée par rapport à celle proposée sur le Service Deezer Gratuit.",3
1132,"Le Service Deezer Web est accessible pour l’Abonné jusqu’à la résiliation de son abonnement en fonction de sa durée (mois, année, etc.).",3
1133,"Une fois l’abonnement expiré ou résilié, l’accès de façon illimitée aux Enregistrements n’est plus autorisé.",3
1134,"La musique peut être écoutée pendant toute la durée de l’abonnement, sans toutefois pouvoir être téléchargée, transférée ou gravée sur quelque support que ce soit.",3
1135,"Il est précisé à l’Abonné que DEEZER n’est pas en mesure d’empêcher l’affichage des publicités éventuellement contenues dans les contenus fournis et hébergés par des tiers et qui seraient intégrés et/ou référencés sur le Site (ex : Dailymotion, radios, podcasts…).",3
1136,"Article  – Conditions d’utilisation du Service Deezer Web
L’accès au Service Deezer Web à partir d’un ordinateur personnel n’est possible que via le Site.",3
1137,L’utilisation du Service Deezer Web nécessite une connexion à internet haut débit.,3
1138,"Il est précisé que ces connexions ne sont pas prises en charge par DEEZER, il appartient par conséquent à l’Abonné de souscrire préalablement à une offre Internet Haut Débit pour pouvoir utiliser le Service Deezer Web.",3
1139,Le catalogue d’Enregistrements disponible dans le cadre du Service Deezer Web est dépendant des contrats en vigueur avec les ayants droit et est en conséquence susceptible de varier.,3
1140,En aucun cas DEEZER ne peut garantir la présence dans le catalogue disponible du Service Deezer Web d’un quelconque titre ou album déterminé ou d’un quelconque artiste-interprète ou groupe d’artistes-interprètes déterminé.,3
1141,"De même, DEEZER ne peut garantir qu’un quelconque titre ou album déterminé ou d’un quelconque artiste-interprète ou groupe d’artistes-interprètes déterminé présent dans le catalogue disponible du Service Deezer Web le sera indéfiniment.",3
1142,DEEZER ne sera en aucun cas responsable de la suppression ou de la désactivation d’éléments du contenu du catalogue proposé.,3
1143,L’Abonné pourra activer le Service Deezer Web sur un ordinateur personnel (PC ou Mac).,3
1144,Le Service Deezer Web n’est accessible qu’à partir d’une seule connexion à la fois.,3
1145,Il est précisé que DEEZER met en œuvre des moyens techniques pour vérifier l’absence de connexions multiples simultanées à un même compte du Service Deezer Web et détecter les tentatives de connexions multiples.,3
1146,"Article  – Disponibilité et modification du Service Deezer Web
Le Service Deezer Web est accessible vingt-quatre heures sur vingt-quatre, sept jours sur sept, dans la limite des conditions d’utilisation susvisées et des stipulations de l’article  ci-après.",3
1147,Les contenus accessibles depuis le Service Deezer Web sont déterminés en fonction du pays dans lequel l’Abonné a souscrit son abonnement au Service Deezer Web (son pays de résidence).,3
1148,"Conformément au Règlement (UE) / relatif à la portabilité transfrontalière des services de contenu en ligne, l’Abonné qui a souscrit au Service Deezer Web depuis un état membre de l’Union Européenne aura accès aux mêmes contenus et de la même manière lors de son utilisation temporaire du Service Deezer Web dans un autre état membre, sans coût supplémentaire.",3
1149,"Toutefois, DEEZER ne peut garantir la même qualité de Service que celle fournie à l’Abonné dans son pays de résidence.",3
1150,"Par ailleurs, DEEZER se réserve le droit, de suspendre temporairement l’accès au Service Deezer Web pour assurer des opérations de maintenance.",3
1151,"Les interruptions temporaires du Service seront, dans la mesure du possible, notifiées via le Site au minimum  (vingt-quatre) heures avant qu’elles n’interviennent, sauf lorsque ces interruptions ont un caractère d’urgence.",3
1152,"DEEZER se réserve également le droit, sans indemnité, de mettre un terme définitif au Service Deezer Web.",3
1153,"Toute fermeture définitive du Service Deezer Web sera notifiée via le Site au minimum  (un) mois avant qu’elle n’intervienne, l’Abonné ne sera plus redevable d’aucun paiement à compter de la date d’arrêt dudit Service.",3
1154,"Article  – Absence de droit de rétractation – durée – reconduction – résiliation
.",3
1155,"Absence de droit de rétractation
Conformément aux dispositions de l’article L. -- du Code de la Consommation, l’Abonné reconnaît et accepte expressément (i) que la fourniture du Service Deezer Web commence immédiatement après la validation de son inscription au Service Deezer Web soit avant la fin du délai de quatorze jours francs prévu par le Code de la Consommation et (ii) reconnaît et accepte en conséquence de ne pas bénéficier du droit de rétractation lié à la vente en ligne ou à distance.",3
1156,"En conséquence, aucune demande de rétractation, d’annulation ou de remboursement ne sera recevable pour la période souscrite.",3
1157,"Durée
DEEZER propose un abonnement d’une durée d’un mois (ou de toute autre durée en fonction des offres proposées sur le Site).",3
1158,"Il se peut également que des offres d’essai ou de découverte du Service Deezer Web d’une durée variable soient proposées sur le Site, de manière temporaire ou non.",3
1159,"Sauf indication contraire, ces offres d’essai ou de découverte seront soumises aux présentes CGU-CGV et seront limitées à une seule inscription (même adresse IP (Internet Protocol) et/ou même adresse de courrier électronique) quelque soit l’offre d’essai ou de découverte.",3
1160,"Reconduction
Sauf résiliation par l’Abonné dans les conditions de l’article ., l’abonnement au Service Deezer Web est reconduit tacitement pour une durée identique à celle souscrite initialement.",3
1161,Sauf indication contraire sur le Site et sauf résiliation par l’Abonné dans les conditions de l’article .,3
1162,"ci-dessous, toute offre d’essai ou de découverte du Service Deezer Web est transformée en abonnement mensuel au tarif indiqué dans l’offre ou, à défaut, au tarif applicable aux abonnements mensuels du Service Deezer Web.",3
1163,"Article  – Conditions d’accès au Service Deezer Web
L’Abonné déclare avoir la capacité d’accepter les présentes CGU-CGV, c’est à dire avoir la majorité légale et ne pas faire l’objet d’une mesure de protection juridique des majeurs (mise sous sauvegarde de justice, sous tutelle ou sous curatelle).",3
1164,L’Abonné déclare être résident sur le territoire français et disposer d’une carte bancaire émise en France par un établissement bancaire français.,3
1165,"Article  – Création d’un compte
Pour s’abonner au Service Deezer Web, toute personne doit :

- créer un compte sur le Site, si l’utilisateur est déjà inscrit, s’identifier sur le Site ;

- renseigner les différents champs du formulaire d’abonnement sur le Site ;

- confirmer son acceptation des présentes CGU-CGV du Service Deezer Web ;

- régler le prix de son abonnement à l’aide de l’un des moyens de paiement proposés ;

- confirmer son abonnement.",3
1166,"Une fois son abonnement validé, DEEZER adresse à l’Abonné (à l’adresse renseignée par ce dernier lors de son inscription sur le Site) un courrier électronique de confirmation.",3
1167,"Sous réserve des autres stipulations des présentes conditions générales de vente et d’utilisation du Service Deezer Web, l’abonnement au Service Deezer Web n’entre en vigueur que lorsque DEEZER adresse le courrier électronique de confirmation visé au paragraphe ci-dessus.",3
1168,DEEZER recommande à l’Abonné de conserver ce courriel et/ou de l’imprimer.,3
1169,L’Abonné peut modifier le mot de passe communiqué à partir de son compte sur le Site en cliquant sur la rubrique « Mon compte ».,3
1170,L’Abonné s’engage à fournir des informations véritables et sincères le concernant.,3
1171,L’Abonné s’engage à informer DEEZER sans délai de toute modification des informations fournies lors de la souscription de son abonnement et notamment tout changement d’adresse de courrier électronique ou moyens de paiement.,3
1172,L’Abonné peut modifier ces informations à partir de son compte sur le Site en cliquant sur la rubrique « Mon compte ».,3
1173,"L’Abonné doit informer immédiatement DEEZER de toute perte ou utilisation non autorisée de son compte, de ses identifiants et mot de passe.",3
1174,Les mots de passe et identifiants sont personnels et l’Abonné s’engage à ne pas les divulguer.,3
1175,"A ce titre, DEEZER ne peut être tenue responsable de l’utilisation des identifiants et du mot de passe de l’Abonné par un tiers à qui l’Abonné les aurait communiqués ou bien qui y aurait eu accès suite à une faute, maladresse ou négligence de la part de l’Abonné.",3
1176,"DEEZER, ses partenaires, co-contractants ou ayants droit ne peuvent être tenus pour responsables des conséquences de l’utilisation fautive par l’Abonné de son compte ou de toute action réalisée sur le compte de l’Abonné par un tiers à qui l’Abonné aurait communiqué ses identifiants ou qui aurait eu accès au compte suite à une faute, maladresse ou négligence de la part de l’Abonné.",3
1177,"Article  – Prix
Le prix de l’abonnement au Service Deezer Web est indiqué sur le Site en euros et toutes taxes comprises.",3
1178,Il est rappelé que les frais de connexion et de communication (Internet) liés à l’utilisation du Service Deezer Web ne sont pas pris en charge par DEEZER et restent à la charge de l’Abonné.,3
1179,"Article  – Paiement du prix
Différents moyens de paiement du prix de l’abonnement ou du forfait sont proposés sur le Site (carte bancaire, carte prépayée, PayPal et/ou autres moyens de paiement).",3
1180,"Selon la durée de l’abonnement choisi par l’Abonné, le prix de l’abonnement est payable mensuellement ou annuellement.",3
1181,"Le paiement s’effectuera, à terme à échoir (paiement par avance), lors de l’abonnement au Service Deezer Web puis à chaque mois ou année, par prélèvement automatique jusqu’à résiliation de son abonnement, que la résiliation soit à son initiative ou à celle de DEEZER.",3
1182,"Afin d’optimiser la sécurité des transactions, DEEZER a choisi plusieurs systèmes de paiement.",3
1183,Les garanties accordées par DEEZER au titre de la sécurité des transactions sont identiques à celles obtenues respectivement par DEEZER de ces éditeurs des systèmes de paiement.,3
1184,"A défaut d’éléments contraires apportés par l’Abonné, les registres informatisés, conservés dans les systèmes informatiques de DEEZER et de ses partenaires dans des conditions raisonnables de sécurité, seront considérés comme les preuves des communications, des commandes, des validations et des paiements intervenus entre l’Abonné et DEEZER.",3
1185,Ces informations feront foi sauf à en apporter la preuve écrite et contraire par l’Abonné.,3
1186,L’archivage de ces éléments est effectué sur un support fiable et durable de manière à correspondre à une copie fiable conformément à l’article  du code civil.,3
1187,"Article  – Territoire
L’abonnement au Service Deezer Web est réservé aux personnes physiques résidant en France métropolitaine et disposant d’une carte bancaire émise en France par un établissement bancaire établi sur le territoire français.",3
1188,"Article  – Politique de protection des données à caractère personnel
.",3
1189,"Objet
Cette rubrique illustre l’engagement de DEEZER eu égard au respect de la vie privée et à la protection des données à caractère personnel des membres, abonnés ou visiteurs (ci-après dénommés ensemble les « Utilisateurs »), collectées et traitées à l’occasion de l’utilisation du Site et de l’Application dans les conditions visées au sein des Conditions Générales d’Utilisation et de Vente des Services de DEEZER (les « Données »).",3
1190,"DEEZER s’engage à respecter la législation en vigueur relative à la protection de la vie privée eu égard au traitement automatisé des Données, notamment de la Loi n° - du  janvier  relative à l’informatique, aux fichiers et aux libertés (ci-après la « Loi Informatique et Libertés ») et du Règlement (UE) / du Parlement européen et du Conseil du  avril  relatif à la protection des personnes physiques à l’égard du traitement des Données, (ci-après ensemble la « Réglementation Applicable »).",3
1191,"En accédant au Site et/ou à l’Application et/ou en utilisant un des services gratuit ou payants proposés par Deezer (ci-après « les Services »), l’Utilisateur accepte que ses Données soient collectées et traitées dans les conditions et modalités exposées ci-après.",3
1192,"La présente politique (la « Politique ») fait partie intégrante des Conditions Générales d’Utilisation et de Vente des Services de DEEZER et peut être modifiée à tout moment, afin notamment de se conformer à toutes évolutions législatives, réglementaires, jurisprudentielles, éditoriales ou techniques.",3
1193,L’Utilisateur doit donc se référer avant toute navigation à la dernière version de la Politique.,3
1194,"Identité du responsable du traitement
Le responsable de traitement des Données des Utilisateurs est la société DEEZER SA, Société Anonyme au capital de  , euros, inscrite au RCS de PARIS sous le n°   , et dont le siège social est situé au  rue d'Athènes  Paris.",3
1195,Les Données sont notamment stockées chez l’hébergeur du Site identifié au sein des Mentions légales.,3
1196,"Données collectées
Afin de fournir ses Services, DEEZER peut être amené à collecter des Données relatives à ses Utilisateurs.",3
1197,".. Les Données transmises directement par l’Utilisateur
Lors de son inscription et de l’utilisation des Services, l’Utilisateur fournit directement différentes Données à DEEZER.",3
1198,"Ces Données incluent notamment :

Des Données nécessaires pour la création de compte Utilisateur telles que pseudonyme, adresse email, âge, genre, identifiants de connexion via des services tiers (Facebook, Google+), mot de passe permettant d’identifier l’Utilisateur.",3
1199,L’Utilisateur est informé dans les formulaires de collecte des Données du caractère obligatoire ou facultatif de la collecte de ladite Donnée.,3
1200,"En cas de non fourniture d’un champ de données obligatoire, DEEZER ne pourra prendre en compte l’inscription et assurer la délivrance des Services.",3
1201,"Des Données de personnalisation de compte Utilisateur telles que prénom, nom, adresse postale, numéro de téléphone, date de naissance, photo de profil, préférences musicales, contenus favoris (artistes, albums, chansons, radios, podcasts, titres aimés, titres non aimés).",3
